gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3987069284	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081274	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.387Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3987066206	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081276	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:32.595Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968756063	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	OP393893	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus			GENUS	Betacoronavirus	Severe acute respiratory syndrome coronavirus 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2021-11		11	2021	10312030		MATERIAL_SAMPLE							CC_BY_4_0		Mandai Wildlife Group, Singapore			2025-03-15T12:22:43.745Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968749160	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON965281	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:42.296Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968749159	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON965278	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:42.277Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968749158	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON965270	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:42.299Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968749157	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON965267	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:42.294Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968748150	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON965274	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:23:13.102Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968748149	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON965263	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:42.296Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968747989	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON909092	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:42.118Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968747089	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON965275	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:42.299Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968747088	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON965264	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:42.277Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968746909	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON909093	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:41.946Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968746273	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON965272	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:42.296Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968746272	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON965269	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:42.277Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968746271	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON965261	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:42.299Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968746270	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON965258	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:42.294Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968745159	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON965280	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:42.294Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968745158	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON965277	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:42.296Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968745157	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON965266	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:42.299Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968744091	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON965279	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:23:13.102Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968744090	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON965271	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:42.294Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968744089	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON965268	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:42.296Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968744088	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON965260	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:23:13.102Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968743124	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON965273	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:42.277Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968743123	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON965262	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:42.294Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968743122	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON965259	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:42.296Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968742961	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON909091	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:23:13.086Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968742195	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON965276	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:42.294Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3968742194	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	ON965265	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus		SPECIES	Influenza A virus	Influenza A virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10308782	10308782	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:23:13.102Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3818144008	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081271	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.141Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3818136961	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081270	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:36.335Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3817753940	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	OL677176	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus			GENUS	Betacoronavirus	Severe acute respiratory syndrome coronavirus 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2021-11-09	9	11	2021	10312030		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:36.518Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3817669032	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081266	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:32.367Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3817663918	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU081269	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Orthoflavivirus			GENUS	Orthoflavivirus	dengue virus type 1		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005			2005	12189681		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:55:32.310Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3817568190	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW314715	Viruses	Kitrinoviricota	Tolucaviricetes	Tolivirales	Tombusviridae				FAMILY	Tombusviridae	Odonatan tombus-related virus		SG	Dairy Farm		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2013-07-23	23	7	2013	1942		MATERIAL_SAMPLE							CC_BY_4_0		Rudolf Meier			2025-03-15T12:22:26.852Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3817563556	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MT506196	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Paramyxoviridae				FAMILY	Paramyxoviridae	Dawn bat paramyxovirus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													3776		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:22:19.300Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3351822561	d8cd16ba-bb74-4420-821e-083f2bac17c2	MT309051	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus			GENUS	Betacoronavirus	Severe acute respiratory syndrome coronavirus 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2020-02-18	18	2	2020	10312030		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:56:33.312Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3351686319	d8cd16ba-bb74-4420-821e-083f2bac17c2	MT241237	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus			GENUS	Enterovirus	Enterovirus A71		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2013			2013	10269571		MATERIAL_SAMPLE							CC_BY_4_0		Chua Kaw-Bing			2025-03-15T12:56:32.995Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3351683053	d8cd16ba-bb74-4420-821e-083f2bac17c2	MT241238	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus			GENUS	Enterovirus	Enterovirus A71		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2013			2013	10269571		MATERIAL_SAMPLE							CC_BY_4_0		Chua Kaw-Bing			2025-03-15T12:56:32.229Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3351679759	d8cd16ba-bb74-4420-821e-083f2bac17c2	MT309050	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus			GENUS	Betacoronavirus	Severe acute respiratory syndrome coronavirus 2		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2020-02-18	18	2	2020	10312030		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:56:26.450Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3351663207	d8cd16ba-bb74-4420-821e-083f2bac17c2	MT241239	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus			GENUS	Enterovirus	Enterovirus A71		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2013			2013	10269571		MATERIAL_SAMPLE							CC_BY_4_0		Chua Kaw-Bing			2025-03-15T12:56:33.708Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3351651319	d8cd16ba-bb74-4420-821e-083f2bac17c2	MT241236	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus			GENUS	Enterovirus	Enterovirus A71		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2011			2011	10269571		MATERIAL_SAMPLE							CC_BY_4_0		Chua Kaw-Bing			2025-03-15T12:56:33.069Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3351132340	d8cd16ba-bb74-4420-821e-083f2bac17c2	KY083089	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Protoparvovirus			GENUS	Protoparvovirus	Protoparvovirus sp.		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2016			2016	10047239		MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:56:05.300Z		CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_HIGHERRANK;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3351115136	d8cd16ba-bb74-4420-821e-083f2bac17c2	MF289572	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Flavivirus	Yellow fever virus		SPECIES	Yellow fever virus	Yellow fever virus		SG			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													10614052	10614052	MATERIAL_SAMPLE							CC_BY_4_0					2025-03-15T12:56:17.637Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
